fund_index,fund_name,month profit,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14,Day 15,Day 16,Day 17,Day 18,Day 19,Day 20,Day 21,Day 22,Day 23,Day 24,Day 25,Day 26,Day 27,Day 28,Day 29,
B19%2C069,瑞銀(盧森堡)策略基金-增長型(歐元),801.27197265625,2942.333251953125,3386.670654296875,3652.70166015625,3744.972900390625,3755.593017578125,3746.3681640625,3736.579345703125,3729.1044921875,3721.240966796875,3723.0361328125,3724.220458984375,3725.41650390625,3725.374755859375,3723.82470703125,3724.90185546875,3726.586181640625,3727.691650390625,3732.42626953125,3736.764892578125,3737.741455078125,3738.847412109375,3738.897216796875,3742.155029296875,3745.37158203125,3742.058349609375,3737.238037109375,3738.687255859375,3741.71923828125,3743.605224609375
B70%2C008,東方匯理長鷹多重資產基金 AU-C,543.6025390625,5737.85888671875,5893.58544921875,6180.65380859375,6218.95458984375,6252.27734375,6265.052734375,6266.96728515625,6267.75537109375,6268.57275390625,6268.86669921875,6269.70947265625,6268.38916015625,6269.826171875,6272.62548828125,6271.970703125,6273.8984375,6276.59130859375,6278.37744140625,6278.525390625,6278.55615234375,6278.96044921875,6281.35205078125,6281.001953125,6282.6103515625,6283.4296875,6279.22265625,6279.3408203125,6279.22265625,6281.46142578125
B23%2C342,施羅德環球基金系列 - 日本優勢 C 類股份 - 累積單位(日幣),539.7261962890625,1174.1849365234375,740.3493041992188,523.7123413085939,660.2554931640625,861.0386352539062,1081.820556640625,1285.4639892578125,1443.9622802734375,1551.325439453125,1618.053466796875,1657.32275390625,1680.0433349609375,1693.058349609375,1700.8865966796875,1705.447265625,1708.3389892578125,1709.8604736328125,1711.103271484375,1711.7431640625,1712.4615478515625,1712.958251953125,1713.5789794921875,1713.9549560546875,1713.9873046875,1714.1767578125,1714.1455078125,1714.1544189453125,1713.8619384765625,1713.9111328125
B33%2C076,NN (L) 食品飲料基金P股美元,526.7677001953125,1673.6920166015625,1949.3135986328125,2104.673583984375,2145.5478515625,2162.65185546875,2173.16357421875,2179.916259765625,2184.10693359375,2186.56396484375,2189.564208984375,2192.010986328125,2193.104248046875,2193.890625,2195.277587890625,2197.371337890625,2197.677978515625,2198.89697265625,2199.345458984375,2199.787109375,2201.52978515625,2202.90380859375,2203.556884765625,2203.53271484375,2204.15625,2204.4248046875,2203.6650390625,2202.192626953125,2200.93212890625,2200.459716796875
B33%2C029,NN (L) 能源基金X股美元,457.9580993652344,447.3091735839844,491.2578125,667.830322265625,779.4240112304688,818.5328369140625,836.159423828125,846.7339477539062,853.6144409179688,856.69775390625,859.7156982421875,860.6524047851562,862.4254150390625,864.265380859375,869.6459350585938,872.6663208007812,877.7390747070312,878.9415283203125,879.9561157226562,881.0275268554688,882.5327758789062,884.3740844726562,885.6884155273438,889.1199951171875,892.7845458984375,895.514892578125,897.1219482421875,898.989501953125,903.1426391601562,905.2672729492188
B33%2C019,NN (L) 拉丁美洲股票基金P股美元,399.8806152343748,1485.2945556640625,2017.7264404296875,2005.625732421875,1924.250244140625,1891.65673828125,1890.380615234375,1893.35693359375,1893.6119384765625,1891.089599609375,1888.829345703125,1889.0369873046875,1894.18359375,1896.1793212890625,1891.4085693359373,1896.776123046875,1901.5205078125,1903.1485595703125,1903.3447265625,1902.6605224609373,1901.521728515625,1904.12841796875,1909.4141845703125,1912.8966064453125,1913.5665283203125,1914.5242919921875,1912.142822265625,1907.8902587890625,1899.80517578125,1885.1751708984373
B06%2C093,法巴百利達日圓債券基金 C (日幣),367.8671875,21699.052734375,22004.181640625,22120.388671875,22185.091796875,22296.7734375,22290.021484375,22248.853515625,22208.408203125,22177.3828125,22155.673828125,22136.380859375,22121.04296875,22111.60546875,22107.47265625,22101.126953125,22098.55859375,22099.21484375,22094.15625,22093.791015625,22089.978515625,22078.201171875,22076.36328125,22067.732421875,22065.6484375,22061.744140625,22060.076171875,22063.068359375,22065.529296875,22066.919921875
B05%2C028,安本環球拉丁美洲股票基金A - 2 類,359.017333984375,3692.196533203125,4131.44873046875,3866.211669921875,4072.173828125,4162.60205078125,4205.07080078125,4204.97314453125,4190.71923828125,4164.39013671875,4139.10888671875,4113.02734375,4112.1416015625,4105.6259765625,4094.35546875,4115.78466796875,4131.1767578125,4129.72412109375,4147.6396484375,4154.70654296875,4146.95654296875,4147.48486328125,4163.03759765625,4174.85791015625,4165.77197265625,4151.72802734375,4138.08837890625,4128.607421875,4095.86865234375,4051.2138671875
B33%2C092,NN (L) 科技基金X股歐元,315.544677734375,2151.30224609375,1606.8775634765625,1442.0467529296875,1618.1358642578125,1808.445556640625,1942.4423828125,2039.5745849609373,2114.104736328125,2172.692138671875,2222.87841796875,2257.96044921875,2292.023193359375,2315.62744140625,2339.557373046875,2360.1240234375,2375.872314453125,2394.12158203125,2404.751708984375,2415.586181640625,2424.1298828125,2430.478515625,2440.24169921875,2446.67919921875,2450.037109375,2456.869384765625,2456.03369140625,2460.74462890625,2461.62646484375,2466.846923828125
B19%2C068,瑞銀(盧森堡)策略基金-平衡型(美元)(累積),288.662841796875,2654.7626953125,2651.15966796875,2769.872802734375,2865.191650390625,2931.165771484375,2950.78515625,2953.2548828125,2953.3896484375,2949.23583984375,2944.90673828125,2944.842041015625,2943.908203125,2943.312744140625,2943.6083984375,2943.272705078125,2942.3388671875,2943.309814453125,2944.262939453125,2944.148193359375,2944.7958984375,2945.557861328125,2948.802978515625,2949.2236328125,2946.5712890625,2946.4716796875,2946.59912109375,2945.9248046875,2944.6015625,2943.425537109375
B19%2C075,瑞銀(盧森堡)策略基金-收益型(歐元),257.333740234375,2844.33740234375,3023.612060546875,3095.2177734375,3110.3720703125,3101.3828125,3086.535888671875,3082.10009765625,3080.696533203125,3078.709716796875,3079.940673828125,3084.097900390625,3085.35498046875,3087.49365234375,3090.07275390625,3094.2041015625,3095.938232421875,3095.7724609375,3095.382080078125,3099.7041015625,3101.93115234375,3104.9384765625,3103.9130859375,3101.756103515625,3100.615966796875,3102.8662109375,3101.1708984375,3101.037841796875,3100.982421875,3101.671142578125
B49%2C058,德意志黃金貴金屬股票基金 USD FC,247.19364547729492,-189.9312744140625,32.460655212402344,71.4363784790039,66.42435455322266,54.88905334472656,49.09660720825195,47.8646240234375,48.633018493652344,50.38733291625977,51.87525177001953,53.12708282470703,54.27681350708008,55.41789245605469,56.63825607299805,57.58268356323242,58.31719589233398,58.66778564453125,58.74007034301758,58.74424743652344,58.4102668762207,58.20602798461914,57.962318420410156,57.56841659545898,57.45817565917969,57.07588195800781,56.94042205810547,56.86378479003906,57.07032012939453,57.26237106323242
B33%2C060,NN (L) 環球高收益基金X股對沖級別歐元(月配息),227.58215332031273,1101.9610595703123,1208.2049560546875,1281.6143798828125,1325.4923095703125,1338.141357421875,1337.89990234375,1335.67041015625,1333.846435546875,1332.6220703125,1331.91552734375,1331.849853515625,1330.640869140625,1329.5518798828125,1329.0740966796875,1328.6395263671875,1329.6427001953125,1330.01220703125,1329.259521484375,1328.713134765625,1328.4798583984375,1329.0687255859375,1329.377197265625,1329.77978515625,1329.2490234375,1329.419921875,1329.2308349609375,1329.34814453125,1329.4058837890625,1329.543212890625
B19%2C044,瑞銀(盧森堡)新興市場債券基金(美元),220.26293945312523,1821.5072021484373,1989.04931640625,2068.804931640625,2072.61767578125,2083.646484375,2084.02197265625,2080.680419921875,2074.88134765625,2067.6640625,2061.630859375,2057.48681640625,2054.39208984375,2052.82373046875,2052.223876953125,2052.664306640625,2052.1953125,2052.04345703125,2052.591064453125,2052.203125,2050.672607421875,2049.387451171875,2047.9251708984373,2048.57666015625,2048.0546875,2046.533935546875,2045.3084716796875,2044.0775146484373,2043.1920166015625,2041.7701416015625
B49%2C059,德意志黃金貴金屬股票基金 FC,210.93817138671875,-88.87632751464844,78.40648651123047,108.5507583618164,116.56080627441406,121.7277374267578,124.66954040527344,126.21408081054688,127.1345672607422,127.73758697509766,128.10171508789062,128.23974609375,128.26666259765622,128.43525695800778,128.44664001464844,128.29946899414062,128.09649658203122,127.68023681640624,127.21678924560548,126.70704650878906,126.34266662597656,125.8865203857422,125.27930450439452,124.71578979492188,124.19742584228516,123.67627716064452,123.1463394165039,122.75225830078124,122.52084350585938,122.06184387207031
B24%2C048,霸菱香港中國基金-A類 歐元配息型,203.2994384765625,692.8985595703125,620.870361328125,740.9705810546875,797.5257568359375,832.5564575195312,855.1589965820312,873.6347045898438,870.1065673828125,874.8349609375,882.9661254882812,885.7188720703125,881.7576293945312,889.9921264648438,889.60205078125,893.7833862304688,887.0477294921875,885.8851928710938,889.2880249023438,901.03125,912.041015625,908.599365234375,916.68603515625,908.3781127929688,913.6519165039062,919.2496337890624,920.7471923828124,905.2921142578124,898.8141479492188,896.197998046875
B04%2C034,柏瑞環球基金-柏瑞歐洲小型公司股票基金 Y1,202.90853881835938,495.0538024902344,463.926025390625,534.76123046875,639.9627685546875,676.0357055664062,688.3797607421875,692.2211303710938,694.46875,695.8427734375,696.8338623046875,697.1118774414062,697.5950927734375,696.9915161132812,698.2520751953125,698.6954345703125,700.2337646484375,700.1132202148438,700.4912109375,700.4928588867188,700.9376220703125,701.1296997070312,701.5950317382812,701.60986328125,700.97607421875,700.1217651367188,699.5626831054688,698.779541015625,698.523681640625,697.9623413085938
B33%2C077,NN (L) 食品飲料基金X股美元,183.8333740234375,1757.12744140625,2003.96875,1989.04150390625,1970.0322265625,1937.749755859375,1913.4351806640625,1904.1541748046875,1905.6204833984373,1907.6654052734373,1909.7431640625,1912.5567626953125,1917.171875,1920.8409423828125,1924.7169189453125,1927.123046875,1931.982421875,1934.0311279296875,1936.2755126953125,1939.5750732421875,1940.455078125,1942.65234375,1946.3896484375,1947.3150634765625,1945.6927490234373,1945.6689453125,1943.9373779296875,1942.17529296875,1942.7239990234373,1940.9608154296875
B19%2C067,瑞銀(盧森堡)策略基金-增長型(美元),178.436767578125,3178.194091796875,3255.052001953125,3283.951416015625,3298.861328125,3310.609130859375,3325.697509765625,3343.321533203125,3361.6982421875,3379.0087890625,3389.403076171875,3398.552001953125,3406.360595703125,3411.597900390625,3412.914306640625,3410.565673828125,3411.505859375,3410.612548828125,3408.877197265625,3404.221923828125,3402.125732421875,3398.0419921875,3396.0625,3388.521728515625,3383.848388671875,3378.532470703125,3374.34423828125,3368.050048828125,3363.87158203125,3356.630859375
B33%2C087,NN (L) 亞洲債券基金P股美元,176.3450927734375,1411.45849609375,1605.491943359375,1542.7071533203125,1533.11328125,1562.203857421875,1580.1241455078125,1589.6414794921875,1594.3197021484375,1595.9515380859375,1595.711181640625,1595.4139404296875,1594.6883544921875,1594.74169921875,1594.519775390625,1594.0401611328125,1594.2298583984375,1593.9447021484375,1592.5556640625,1592.1109619140625,1591.4683837890625,1590.4677734375,1589.3411865234375,1588.544677734375,1588.163330078125,1587.2235107421875,1587.7098388671875,1588.73828125,1588.9053955078125,1587.8035888671875
B08%2C119,摩根基金-JPM日本股票(日圓)-A股(累計),174.5697021484376,932.4913330078124,814.84619140625,982.0585327148438,1043.7611083984377,1063.4638671875,1074.2628173828123,1080.8377685546877,1084.892822265625,1088.2860107421877,1091.8350830078123,1094.1126708984377,1096.5838623046877,1097.1492919921877,1096.23095703125,1094.5916748046877,1094.2930908203123,1093.3289794921877,1094.4168701171877,1097.094482421875,1100.8504638671877,1103.4027099609377,1107.1014404296877,1109.8143310546877,1112.7352294921877,1113.124267578125,1112.96630859375,1112.1220703125,1109.73828125,1107.06103515625
B43%2C012,羅素全球高收益債券基金DH-B累計類股(美元計價),171.603271484375,1122.67333984375,1320.7142333984375,1299.941650390625,1282.31103515625,1282.049560546875,1281.4266357421875,1281.6005859375,1281.9849853515625,1282.068359375,1282.4278564453125,1282.8428955078125,1283.4183349609375,1284.2701416015625,1285.0234375,1285.8323974609375,1286.3228759765625,1286.73291015625,1287.3118896484375,1287.7510986328125,1288.5230712890625,1289.4002685546875,1290.2410888671875,1291.027587890625,1291.8607177734375,1292.489990234375,1292.7181396484375,1293.155029296875,1293.702392578125,1294.276611328125
B27%2C010,天達環球策略基金 - 環球能源基金 C 收益股份,129.32583236694336,43.90732192993164,141.82327270507812,184.815673828125,190.26416015625,177.94976806640625,168.51309204101562,163.41659545898438,160.47885131835938,158.92799377441406,158.3794403076172,158.67897033691406,159.1737060546875,159.685791015625,160.33970642089844,161.2411651611328,161.68093872070312,162.37648010253906,163.0650634765625,164.26805114746094,165.4120635986328,166.42967224121094,167.28414916992188,167.95066833496094,168.978271484375,169.79681396484375,170.76193237304688,171.78326416015625,172.57582092285156,173.233154296875
B19%2C074,瑞銀(盧森堡)策略基金-收益型(美元),128.047607421875,3011.34521484375,3096.812255859375,3135.15576171875,3164.4658203125,3158.037109375,3149.59619140625,3146.57958984375,3137.857666015625,3131.48486328125,3128.431396484375,3129.31298828125,3130.735107421875,3131.087646484375,3130.3798828125,3129.679443359375,3130.489501953125,3132.260986328125,3134.004638671875,3137.540771484375,3141.676025390625,3140.68505859375,3137.694091796875,3137.4306640625,3140.18017578125,3140.807373046875,3141.017578125,3140.10595703125,3139.748779296875,3139.392822265625
B53%2C021,瑞萬通博基金-歐元債券基金B(歐元),117.02066040039062,316.4337158203125,393.7592468261719,427.0159606933594,435.4680480957031,436.42803955078125,437.1376037597656,437.1739196777344,437.0483703613281,437.1246337890625,436.9466552734375,436.989501953125,436.5052795410156,436.5329284667969,436.219482421875,436.3410339355469,436.1576232910156,436.3912353515625,436.2693176269531,435.7677307128906,435.3563232421875,435.0056457519531,434.8319091796875,434.5300598144531,434.5722351074219,434.3196716308594,434.1168518066406,433.64990234375,433.69873046875,433.4543762207031
B33%2C008,NN (L) 環球高股息基金X股歐元,114.3977966308594,237.5210266113281,261.02749633789057,300.0752258300781,314.0660400390625,318.0179748535156,319.5094909667969,320.4368896484375,321.2957458496094,321.7921447753906,323.1398620605469,325.1822204589844,327.09417724609375,328.6097717285156,329.9118957519531,331.2536315917969,332.19024658203125,333.54888916015625,335.5645446777344,337.73974609375,339.3759460449219,341.05841064453125,342.8296203613281,344.8319396972656,346.0126037597656,346.9650573730469,347.70062255859375,348.5416564941406,350.05169677734375,351.9188232421875
B52%2C001,愛德蒙得洛希爾印度基金(A),99.23585510253906,206.6631622314453,149.4305419921875,155.8457794189453,210.85580444335938,251.53179931640625,273.80718994140625,286.9637451171875,294.9260559082031,299.998046875,303.5253601074219,305.8496398925781,307.3219909667969,308.3190002441406,308.7530517578125,308.84521484375,308.97100830078125,309.2241516113281,309.3182067871094,309.3074035644531,309.01947021484375,308.56463623046875,308.1564636230469,307.9645080566406,307.6143493652344,307.3036193847656,307.03900146484375,306.69830322265625,306.25872802734375,305.8990173339844
B08%2C014,摩根印度基金,98.44168090820312,155.71656799316406,178.7985076904297,203.8029937744141,223.3719940185547,233.23326110839844,237.82749938964844,240.4240264892578,242.1724853515625,243.4493560791016,244.4385681152344,245.6518859863281,246.48883056640625,247.11578369140625,247.88009643554688,248.7431945800781,249.3071746826172,249.95623779296875,250.5133514404297,251.0264587402344,251.4042816162109,252.0102386474609,252.62786865234372,253.25802612304688,253.7262420654297,253.9029693603516,254.1847076416016,254.2632141113281,254.3574981689453,254.1582489013672
B50%2C004,歐義銳榮歐洲中小型股基金R,97.82452392578125,518.4512939453125,428.6876831054688,487.7884521484375,539.69091796875,573.4391479492188,589.6621704101562,597.2998046875,600.5206909179688,601.2420654296875,599.63916015625,599.0468139648438,600.2692260742188,602.6130981445312,603.4810180664062,603.6217041015625,602.6427001953125,602.409423828125,602.7294311523438,604.8008422851562,606.98486328125,608.53466796875,610.2699584960938,610.5276489257812,612.3251342773438,612.878662109375,614.7362670898438,615.8521728515625,616.3446655273438,616.2758178710938
B25%2C069,美盛凱利美國大型公司成長基金A類股美元累積型,93.81851196289062,50.00770568847656,15.863364219665527,22.3382511138916,65.33767700195311,103.58518981933594,124.2960433959961,134.4273681640625,139.43516540527344,141.9143524169922,143.28759765625,144.04196166992188,144.45030212402344,144.59872436523438,144.70838928222656,144.7407989501953,144.76280212402344,144.7533721923828,144.73370361328125,144.70285034179688,144.65066528320312,144.57713317871094,144.47900390625,144.41087341308594,144.33407592773438,144.29518127441406,144.18902587890625,144.04212951660156,143.91778564453125,143.8262176513672
B33%2C064,NN (L) 投資級公司債基金X股美元,93.6614990234375,1166.9066162109375,1260.3004150390625,1262.5718994140625,1258.5816650390625,1255.674560546875,1251.6319580078125,1249.80419921875,1247.6253662109375,1245.476318359375,1245.580322265625,1245.2982177734375,1244.7271728515625,1247.703369140625,1246.737060546875,1251.5863037109375,1251.0142822265625,1252.7279052734375,1253.2161865234375,1252.327392578125,1253.709716796875,1254.8077392578125,1255.17431640625,1256.2969970703125,1256.7789306640625,1255.96337890625,1258.478515625,1258.6051025390625,1259.9222412109375,1260.568115234375
B08%2C003,摩根太平洋證券基金,93.65788269042966,189.4766998291016,292.56829833984375,285.3830871582031,274.88308715820307,275.9376220703125,277.83914184570307,279.2239990234375,280.42303466796875,281.12991333007807,281.46295166015625,281.730224609375,281.91168212890625,282.1277770996094,282.4881286621094,282.6578369140625,282.5370178222656,282.65179443359375,282.7509460449219,283.0194396972656,283.0447998046875,283.0260314941406,283.0474548339844,283.004638671875,283.25323486328125,283.4298400878906,283.5028991699219,283.7103576660156,283.6394958496094,283.13458251953125
B33%2C141,NN (L) 能源基金Y股美元,93.31134033203125,99.3416748046875,156.79782104492188,161.3229217529297,163.984130859375,166.7356719970703,169.8091278076172,172.4020233154297,173.94305419921875,174.91409301757812,175.49815368652344,176.3061981201172,177.50299072265625,178.4525604248047,179.64569091796875,180.72796630859372,181.2781524658203,182.1794586181641,182.9445037841797,183.91212463378903,185.0240173339844,185.83526611328125,186.46060180664062,187.49903869628903,188.4785614013672,189.2089080810547,190.2366485595703,191.58462524414062,192.0912170410156,192.65301513671875
B23%2C462,施羅德環球基金系列 - 環球收益股票 C 類股份 - 累積單位(歐元),91.86653137207031,58.08561706542969,91.83263397216795,114.78575134277344,126.11016082763672,132.88844299316406,137.6468505859375,140.41288757324222,142.21766662597656,143.37428283691406,143.9374542236328,144.9525909423828,145.57391357421875,145.8605194091797,145.99171447753906,145.6912384033203,145.63804626464844,145.73489379882812,146.35316467285156,146.8173065185547,146.94345092773438,147.09959411621094,147.29867553710938,147.45457458496094,148.03675842285156,148.1898651123047,148.662109375,148.9461212158203,149.2081756591797,149.9521484375
B19%2C041,瑞銀(盧森堡)澳幣基金,91.27587890625,2094.74267578125,2106.31494140625,2072.69091796875,2089.145751953125,2094.796142578125,2099.734375,2106.696533203125,2115.73974609375,2125.8154296875,2135.826171875,2145.0361328125,2153.07958984375,2159.859375,2165.43701171875,2169.945556640625,2173.5478515625,2176.39990234375,2178.643310546875,2180.39990234375,2181.77001953125,2182.8359375,2183.663818359375,2184.304931640625,2184.80029296875,2185.183349609375,2185.478759765625,2185.70751953125,2185.8828125,2186.0185546875
B33%2C062,NN (L) 投資級公司債基金P股美元,90.0560302734375,1238.8438720703125,1249.50830078125,1276.3056640625,1293.316650390625,1311.3883056640625,1320.028564453125,1322.9891357421875,1327.4217529296875,1328.864501953125,1331.4896240234375,1331.288330078125,1332.36865234375,1334.4674072265625,1335.31884765625,1337.6920166015625,1337.3160400390625,1334.959228515625,1331.8978271484375,1331.3353271484375,1330.0262451171875,1329.1494140625,1330.238037109375,1328.2001953125,1328.085693359375,1327.102783203125,1326.4447021484375,1328.69873046875,1329.8458251953125,1328.89990234375
B33%2C011,NN (L) 環球高收益基金X股對沖級別歐元,87.87896728515614,434.13330078125,493.9058837890625,503.13134765625,513.3096923828125,516.8450317382811,517.594482421875,517.6138916015625,517.47509765625,517.4466552734375,517.532958984375,517.6441650390625,517.983154296875,518.425537109375,518.8809814453125,519.0968627929689,519.234619140625,519.5161743164061,519.8223266601561,520.029296875,520.2196655273439,520.3603515625,520.70458984375,521.0131225585939,521.1275634765625,521.3916015625,521.5842895507811,521.830322265625,521.9640502929689,522.0122680664061
B19%2C019,瑞銀(盧森堡)保健股票基金(美元),87.41836547851562,162.73365783691406,208.9564666748047,230.49073791503903,240.73277282714844,244.87789916992188,246.9096984863281,247.9259033203125,248.5137481689453,248.84197998046875,249.04283142089844,249.1619110107422,249.25010681152344,249.4130706787109,249.50875854492188,249.55224609375,249.5880889892578,249.64720153808597,249.7384033203125,249.8066864013672,249.84849548339844,249.92552185058597,249.9927215576172,249.9857177734375,250.0240478515625,250.03587341308597,250.12173461914062,250.0965881347656,250.1357269287109,250.1520233154297
B08%2C017,摩根東協基金,85.41345977783203,76.68627166748047,111.2940673828125,139.373779296875,149.75840759277344,154.78506469726562,157.62710571289062,159.2838592529297,160.3339080810547,160.9394989013672,161.46109008789062,161.6324005126953,161.829833984375,161.67698669433594,161.69955444335938,161.62831115722656,161.95066833496094,162.1129913330078,162.32989501953125,162.29942321777344,162.24215698242188,162.26133728027344,162.0723876953125,162.20423889160156,162.31124877929688,162.38319396972656,162.39419555664062,162.38560485839844,162.24951171875,162.0997314453125
B50%2C048,歐義銳榮中國股票基金 R,84.71485900878908,32.720977783203125,73.098388671875,96.9717254638672,106.15464782714844,106.03302764892578,104.9664077758789,104.53211212158205,104.27982330322266,104.44983673095705,105.2557144165039,106.13444519042969,107.12939453125,107.9699935913086,108.63566589355469,109.15007019042969,109.7283706665039,110.40771484375,111.16360473632812,112.1470718383789,113.00042724609376,113.70054626464844,114.43402862548828,115.320556640625,116.1212921142578,116.56852722167969,117.3696517944336,117.5076904296875,117.326171875,117.4358367919922
B25%2C061,美盛西方資產新興市場總回報債券基金A類股美元累積型,84.07559204101564,107.35723876953124,137.57777404785156,170.33255004882812,180.36422729492188,185.3492889404297,188.11170959472656,189.77154541015625,190.3936462402344,190.7166290283203,190.85446166992188,191.275634765625,191.59896850585938,191.7180938720703,191.7492828369141,191.8955383300781,191.90838623046875,192.0410919189453,191.90255737304688,191.9699249267578,191.9511260986328,191.97203063964844,191.8904266357422,191.92547607421875,191.95152282714844,191.9495086669922,191.91622924804688,191.7216339111328,191.58387756347656,191.43283081054688
